0.2172795012,0.002360797751,0.02093333333,1
0.426500526,0.009099274774,0.04186666667,1
0.6355346632,0.02021564903,0.0628,1
0.8442903164,0.03570504944,0.08373333333,1
1.052676011,0.05556068875,0.1046666667,1
1.260600436,0.07977386643,0.1256,1
1.46797248,0.1083339726,0.1465333333,1
1.674701275,0.1412284924,0.1674666667,1
1.880696236,0.178443012,0.1884,1
2.085867097,0.2199612243,0.2093333333,1
2.290123955,0.2657649367,0.2302666667,1
2.493377308,0.3158340783,0.2512,1
2.695538092,0.3701467095,0.2721333333,1
2.896517721,0.4286790311,0.2930666667,1
3.096228131,0.4914053949,0.314,1
3.294581808,0.558298315,0.3349333333,1
3.491491839,0.6293284797,0.3558666667,1
3.686871937,0.7044647643,0.3768,1
3.880636492,0.7836742451,0.3977333333,1
4.072700596,0.8669222133,0.4186666667,1
4.262980089,0.9541721906,0.4396,1
4.451391594,1.045385945,0.4605333333,1
4.637852551,1.140523508,0.4814666667,1
4.822281255,1.239543191,0.5024,1
5.00459689,1.342401605,0.5233333333,1
5.184719569,1.449053679,0.5442666667,1
5.362570364,1.559452678,0.5652,1
5.538071342,1.673550228,0.5861333333,1
5.711145602,1.791296332,0.6070666667,1
5.881717303,1.912639394,0.628,1
6.049711704,2.037526245,0.6489333333,1
6.215055192,2.16590216,0.6698666667,1
6.377675313,2.297710886,0.6908,1
6.537500812,2.432894666,0.7117333333,1
6.694461653,2.571394264,0.7326666667,1
6.848489058,2.713148991,0.7536,1
6.999515535,2.858096733,0.7745333333,1
7.147474904,3.006173973,0.7954666667,1
7.292302333,3.157315828,0.8164,1
7.433934359,3.311456067,0.8373333333,1
7.572308921,3.468527149,0.8582666667,1
7.707365385,3.628460247,0.8792,1
7.83904457,3.79118528,0.9001333333,1
7.967288777,3.956630944,0.9210666667,1
8.09204181,4.124724743,0.942,1
8.213249003,4.295393019,0.9629333333,1
8.330857246,4.468560988,0.9838666667,1
8.444815004,4.64415277,1.0048,1
8.555072341,4.822091422,1.025733333,1
8.661580944,5.002298974,1.046666667,1
8.764294143,5.18469646,1.0676,1
8.863166929,5.369203957,1.088533333,1
8.958155978,5.555740615,1.109466667,1
9.049219666,5.744224697,1.1304,1
9.136318091,5.93457361,1.151333333,1
9.219413087,6.126703945,1.172266667,1
9.298468243,6.320531515,1.1932,1
9.373448917,6.515971384,1.214133333,1
9.444322255,6.712937915,1.235066667,1
9.511057199,6.911344799,1.256,1
9.573624509,7.111105096,1.276933333,1
9.631996766,7.312131273,1.297866667,1
9.686148394,7.514335242,1.3188,1
9.736055664,7.717628402,1.339733333,1
9.781696706,7.92192167,1.360666667,1
9.823051523,8.127125529,1.3816,1
9.860101991,8.333150059,1.402533333,1
9.892831877,8.539904984,1.423466667,1
9.921226838,8.747299705,1.4444,1
9.945274432,8.955243345,1.465333333,1
9.964964122,9.163644786,1.486266667,1
9.98028728,9.372412707,1.5072,1
9.991237191,9.58145563,1.528133333,1
9.997809058,9.790681955,1.549066667,1
10,10,1.57,1
9.997809058,10.20931805,1.590933333,1
9.991237191,10.41854437,1.611866667,1
9.98028728,10.62758729,1.6328,1
9.964964122,10.83635521,1.653733333,1
9.945274432,11.04475665,1.674666667,1
9.921226838,11.2527003,1.6956,1
9.892831877,11.46009502,1.716533333,1
9.860101991,11.66684994,1.737466667,1
9.823051523,11.87287447,1.7584,1
9.781696706,12.07807833,1.779333333,1
9.736055664,12.2823716,1.800266667,1
9.686148394,12.48566476,1.8212,1
9.631996766,12.68786873,1.842133333,1
9.573624509,12.8888949,1.863066667,1
9.511057199,13.0886552,1.884,1
9.444322255,13.28706208,1.904933333,1
9.373448917,13.48402862,1.925866667,1
9.298468243,13.67946849,1.9468,1
9.219413087,13.87329605,1.967733333,1
9.136318091,14.06542639,1.988666667,1
9.049219666,14.2557753,2.0096,1
8.958155978,14.44425938,2.030533333,1
8.863166929,14.63079604,2.051466667,1
8.764294143,14.81530354,2.0724,1
8.661580944,14.99770103,2.093333333,1
8.555072341,15.17790858,2.114266667,1
8.444815004,15.35584723,2.1352,1
8.330857246,15.53143901,2.156133333,1
8.213249003,15.70460698,2.177066667,1
8.09204181,15.87527526,2.198,1
7.967288777,16.04336906,2.218933333,1
7.83904457,16.20881472,2.239866667,1
7.707365385,16.37153975,2.2608,1
7.572308921,16.53147285,2.281733333,1
7.433934359,16.68854393,2.302666667,1
7.292302333,16.84268417,2.3236,1
7.147474904,16.99382603,2.344533333,1
6.999515535,17.14190327,2.365466667,1
6.848489058,17.28685101,2.3864,1
6.694461653,17.42860574,2.407333333,1
6.537500812,17.56710533,2.428266667,1
6.377675313,17.70228911,2.4492,1
6.215055192,17.83409784,2.470133333,1
6.049711704,17.96247375,2.491066667,1
5.881717303,18.08736061,2.512,1
5.711145602,18.20870367,2.532933333,1
5.538071342,18.32644977,2.553866667,1
5.362570364,18.44054732,2.5748,1
5.184719569,18.55094632,2.595733333,1
5.00459689,18.65759839,2.616666667,1
4.822281255,18.76045681,2.6376,1
4.637852551,18.85947649,2.658533333,1
4.451391594,18.95461405,2.679466667,1
4.262980089,19.04582781,2.7004,1
4.072700596,19.13307779,2.721333333,1
3.880636492,19.21632575,2.742266667,1
3.686871937,19.29553524,2.7632,1
3.491491839,19.37067152,2.784133333,1
3.294581808,19.44170168,2.805066667,1
3.096228131,19.50859461,2.826,1
2.896517721,19.57132097,2.846933333,1
2.695538092,19.62985329,2.867866667,1
2.493377308,19.68416592,2.8888,1
2.290123955,19.73423506,2.909733333,1
2.085867097,19.78003878,2.930666667,1
1.880696236,19.82155699,2.9516,1
1.674701275,19.85877151,2.972533333,1
1.46797248,19.89166603,2.993466667,1
1.260600436,19.92022613,3.0144,1
1.052676011,19.94443931,3.035333333,1
0.8442903164,19.96429495,3.056266667,1
0.6355346632,19.97978435,3.0772,1
0.426500526,19.99090073,3.098133333,1
0.2172795012,19.9976392,3.119066667,1
0.007963267107,19.99999683,3.14,1
-0.2013564564,19.99797257,-3.119066667,1
-0.4105879479,19.99156732,-3.098133333,1
-0.6196395245,19.98078388,-3.0772,1
-0.8284195822,19.96562697,-3.056266667,1
-1.036836636,19.94610325,-3.035333333,1
-1.24479936,19.92222125,-3.0144,1
-1.452216627,19.89399145,-2.993466667,1
-1.65899755,19.86142622,-2.972533333,1
-1.865051519,19.82453983,-2.9516,1
-2.070288244,19.78334843,-2.930666667,1
-2.274617793,19.73787009,-2.909733333,1
-2.477950631,19.68812472,-2.8888,1
-2.680197659,19.63413413,-2.867866667,1
-2.881270256,19.57592198,-2.846933333,1
-3.081080313,19.51351376,-2.826,1
-3.279540276,19.44693684,-2.805066667,1
-3.476563183,19.37622037,-2.784133333,1
-3.6720627,19.30139535,-2.7632,1
-3.865953162,19.22249457,-2.742266667,1
-4.058149607,19.1395526,-2.721333333,1
-4.248567819,19.05260578,-2.7004,1
-4.437124357,18.96169222,-2.679466667,1
-4.623736598,18.86685175,-2.658533333,1
-4.808322772,18.76812592,-2.6376,1
-4.990801994,18.665558,-2.616666667,1
-5.171094304,18.55919294,-2.595733333,1
-5.3491207,18.44907733,-2.5748,1
-5.524803174,18.33525944,-2.553866667,1
-5.698064743,18.21778913,-2.532933333,1
-5.868829485,18.09671788,-2.512,1
-6.037022575,17.97209875,-2.491066667,1
-6.20257031,17.84398633,-2.470133333,1
-6.365400152,17.71243677,-2.4492,1
-6.525440748,17.57750771,-2.428266667,1
-6.682621972,17.43925827,-2.407333333,1
-6.836874948,17.29774903,-2.3864,1
-6.988132084,17.15304201,-2.365466667,1
-7.136327102,17.0052006,-2.344533333,1
-7.281395063,16.8542896,-2.3236,1
-7.423272402,16.70037513,-2.302666667,1
-7.561896948,16.54352463,-2.281733333,1
-7.697207959,16.38380683,-2.2608,1
-7.829146142,16.22129172,-2.239866667,1
-7.957653683,16.05605052,-2.218933333,1
-8.082674273,15.88815562,-2.198,1
-8.204153128,15.7176806,-2.177066667,1
-8.322037018,15.54470016,-2.156133333,1
-8.436274288,15.3692901,-2.1352,1
-8.546814879,15.19152727,-2.114266667,1
-8.653610356,15.01148958,-2.093333333,1
-8.75661392,14.82925591,-2.0724,1
-8.855780437,14.64490612,-2.051466667,1
-8.951066454,14.45852098,-2.030533333,1
-9.042430216,14.27018217,-2.0096,1
-9.129831691,14.07997222,-1.988666667,1
-9.213232578,13.88797447,-1.967733333,1
-9.292596334,13.69427305,-1.9468,1
-9.367888181,13.49895285,-1.925866667,1
-9.439075128,13.30209944,-1.904933333,1
-9.506125981,13.1037991,-1.884,1
-9.56901136,12.9041387,-1.863066667,1
-9.627703708,12.70320575,-1.842133333,1
-9.682177308,12.50108828,-1.8212,1
-9.73240829,12.29787486,-1.800266667,1
-9.778374643,12.09365454,-1.779333333,1
-9.820056225,11.88851681,-1.7584,1
-9.857434772,11.68255155,-1.737466667,1
-9.890493905,11.47584901,-1.716533333,1
-9.919219138,11.26849978,-1.6956,1
-9.943597884,11.0605947,-1.674666667,1
-9.96361946,10.85222488,-1.653733333,1
-9.979275093,10.64348163,-1.6328,1
-9.990557924,10.43445641,-1.611866667,1
-9.997463007,10.22524082,-1.590933333,1
-9.999987317,10.01592653,-1.57,1
-9.998129749,9.80660526,-1.549066667,1
-9.991891115,9.597368734,-1.528133333,1
-9.981274151,9.388308637,-1.5072,1
-9.966283507,9.179516575,-1.486266667,1
-9.946925754,8.97108404,-1.465333333,1
-9.923209372,8.763102365,-1.4444,1
-9.895144755,8.555662683,-1.423466667,1
-9.862744199,8.348855893,-1.402533333,1
-9.826021903,8.142772616,-1.3816,1
-9.784993958,7.937503154,-1.360666667,1
-9.739678342,7.733137454,-1.339733333,1
-9.690094911,7.529765067,-1.3188,1
-9.636265392,7.327475109,-1.297866667,1
-9.578213374,7.12635622,-1.276933333,1
-9.515964292,6.926496529,-1.256,1
-9.449545426,6.727983612,-1.235066667,1
-9.378985878,6.530904454,-1.214133333,1
-9.304316566,6.335345414,-1.1932,1
-9.225570211,6.141392183,-1.172266667,1
-9.142781317,5.949129749,-1.151333333,1
-9.055986162,5.75864236,-1.1304,1
-8.965222779,5.570013485,-1.109466667,1
-8.870530939,5.383325779,-1.088533333,1
-8.771952134,5.198661046,-1.0676,1
-8.669529562,5.016100204,-1.046666667,1
-8.563308102,4.83572325,-1.025733333,1
-8.453334299,4.657609222,-1.0048,1
-8.339656343,4.481836168,-0.9838666667,1
-8.222324046,4.308481109,-0.9629333333,1
-8.101388821,4.137620008,-0.942,1
-7.976903662,3.969327735,-0.9210666667,1
-7.848923115,3.803678032,-0.9001333333,1
-7.717503261,3.640743486,-0.8792,1
-7.582701687,3.480595493,-0.8582666667,1
-7.44457746,3.323304227,-0.8373333333,1
-7.303191105,3.168938612,-0.8164,1
-7.158604577,3.01756629,-0.7954666667,1
-7.01088123,2.869253589,-0.7745333333,1
-6.860085797,2.724065499,-0.7536,1
-6.706284353,2.582065639,-0.7326666667,1
-6.549544293,2.443316233,-0.7117333333,1
-6.389934298,2.307878078,-0.6908,1
-6.227524308,2.175810522,-0.6698666667,1
-6.062385489,2.047171435,-0.6489333333,1
-5.894590202,1.922017186,-0.628,1
-5.724211974,1.800402615,-0.6070666667,1
-5.551325463,1.682381014,-0.5861333333,1
-5.376006425,1.568004096,-0.5652,1
-5.198331683,1.457321982,-0.5442666667,1
-5.018379092,1.350383171,-0.5233333333,1
-4.836227506,1.247234522,-0.5024,1
-4.65195674,1.147921234,-0.4814666667,1
-4.465647541,1.052486824,-0.4605333333,1
-4.277381547,0.9609731108,-0.4396,1
-4.087241253,0.873420195,-0.4186666667,1
-3.895309978,0.7898664409,-0.3977333333,1
-3.701671823,0.710348461,-0.3768,1
-3.506411638,0.6349010989,-0.3558666667,1
-3.309614984,0.563557415,-0.3349333333,1
-3.111368095,0.4963486712,-0.314,1
-2.91175784,0.4333043175,-0.2930666667,1
-2.710871687,0.3744519794,-0.2721333333,1
-2.508797661,0.3198174451,-0.2512,1
-2.305624309,0.2694246549,-0.2302666667,1
-2.101440659,0.2232956904,-0.2093333333,1
-1.896336182,0.1814507647,-0.1884,1
-1.690400752,0.1439082139,-0.1674666667,1
-1.483724609,0.1106844885,-0.1465333333,1
-1.276398314,0.08179414694,-0.1256,1
-1.068512717,0.05724984853,-0.1046666667,1
-0.860158909,0.03706234832,-0.08373333333,1
-0.6514281898,0.02124049225,-0.0628,1
-0.4424120223,0.009791213265,-0.04186666667,1
-0.2332019949,0.002719528313,-0.02093333333,1
-0.02388978112,0.00002853612282,0,1